run,signal,time_s,value
1 m/s,distance,42.193625,52.746770437224974
1 m/s,distance,42.235685,52.746806882647064
1 m/s,distance,42.277883,52.74686490146083
1 m/s,distance,42.32,52.74663033127787
1 m/s,distance,42.361864,52.74612532372089
1 m/s,distance,42.404197,52.74561854359585
1 m/s,distance,42.445608,52.74514598031097
1 m/s,distance,42.487155,52.74467186621993
1 m/s,distance,42.529438,52.74416914867335
1 m/s,distance,42.571491,52.74366202737621
1 m/s,distance,42.613274,52.74333951717248
1 m/s,distance,42.655491,52.74333951717248
1 m/s,power,0.0,3647.874038395514
1 m/s,power,0.041909,3801.7514384820056
1 m/s,power,0.08394,3453.1465361319374
1 m/s,power,0.126236,3331.1649613911345
1 m/s,power,0.168848,2327.8023971119196
1 m/s,power,0.209662,3062.6166916543766
1 m/s,power,0.251615,2612.2453942920447
1 m/s,power,0.293493,2042.6377554524934
1 m/s,power,0.33562,2284.040717675585
1 m/s,power,0.377572,2515.0530809507777
1 m/s,power,0.419654,2492.5683541279263
1 m/s,power,1.006426,4864.163751355416
1 m/s,power,1.048366,5476.005295833816
1 m/s,power,1.090371,5959.5684407513945
1 m/s,power,1.133214,5118.569819783646
1 m/s,power,1.174192,4907.090482149274
1 m/s,power,1.216166,4714.0802920612205
1 m/s,power,1.257599,5562.942476783308
1 m/s,power,1.300106,5053.406178014983
1 m/s,power,1.342699,4761.597316027469
1 m/s,power,1.384576,4853.8002637109
1 m/s,power,1.428166,5480.922641307758
1 m/s,power,2.012644,5003.113930343781
1 m/s,power,2.054333,5964.141933254104
1 m/s,power,2.096549,5497.294789257712
1 m/s,power,2.139009,5256.964998932369
1 m/s,power,2.18098,5965.071416169299
1 m/s,power,2.223067,6607.826041899107
1 m/s,power,2.265482,6088.894891521778
1 m/s,power,2.306818,6029.653804324093
1 m/s,power,2.348831,5862.358910882206
1 m/s,power,2.3907,6752.994150745282
1 m/s,power,2.432745,6360.42718691127
1 m/s,power,3.022415,8033.31594050676
1 m/s,power,3.061164,8312.32398309883
1 m/s,power,3.103091,8094.892525537322
1 m/s,power,3.145656,8086.127008648825
1 m/s,power,3.187473,8177.062797851073
1 m/s,power,3.240244,8061.425432266926
1 m/s,power,3.270882,8272.625943435372
1 m/s,power,3.312672,8603.685024453185
1 m/s,power,3.355154,7989.486716929943
1 m/s,power,3.397466,8403.30339806912
1 m/s,power,3.439405,8028.100958508184
1 m/s,power,4.029152,8781.49246996204
1 m/s,power,4.071215,9096.963559342206
1 m/s,power,4.110668,9650.378230929604
1 m/s,power,4.152184,10257.425115495605
1 m/s,power,4.206493,9902.86084926977
1 m/s,power,4.235621,9309.02599631132
1 m/s,power,4.27738,9883.471707856505
1 m/s,power,4.3199,9156.073667244056
1 m/s,power,4.362244,9108.90339173712
1 m/s,power,4.404095,9524.748920575283
1 m/s,power,4.446062,9733.790474424648
1 m/s,power,5.032437,9730.027029767183
1 m/s,power,5.075174,8794.862705011374
1 m/s,power,5.117921,9012.926827618207
1 m/s,power,5.159081,8558.000934797798
1 m/s,power,5.20101,7855.787738985823
1 m/s,power,5.242939,8222.071028639924
1 m/s,power,5.284925,9305.064642440697
1 m/s,power,5.328243,9185.33494217821
1 m/s,power,5.370931,9381.301615447614
1 m/s,power,5.410243,8969.122253598733
1 m/s,power,5.452191,7668.174358998366
1 m/s,power,5.997746,10630.977800748151
1 m/s,power,6.039603,9753.879279548215
1 m/s,power,6.08162,10034.388571308169
1 m/s,power,6.123726,10511.94582368079
1 m/s,power,6.165969,10436.480680765906
1 m/s,power,6.207387,10569.962819234512
1 m/s,power,6.258825,11726.266242926604
1 m/s,power,6.291068,11610.405892990993
1 m/s,power,6.332516,11506.320002502975
1 m/s,power,6.375114,11253.878709138464
1 m/s,power,6.41786,11849.153978238279
1 m/s,power,7.007559,13625.28667588319
1 m/s,power,7.046045,13155.31759403778
1 m/s,power,7.087735,12728.920810500787
1 m/s,power,7.130114,13327.539495345716
1 m/s,power,7.17202,13968.86852969846
1 m/s,power,7.213975,13899.389087294447
1 m/s,power,7.255935,13894.231356933711
1 m/s,power,7.297963,13324.729265542323
1 m/s,power,7.339855,14553.245960953178
1 m/s,power,7.381771,13801.70007643986
1 m/s,power,7.423988,14548.753417389407
1 m/s,power,8.010882,14684.014777982213
1 m/s,power,8.05274,15393.168387307403
1 m/s,power,8.098108,15305.818566806547
1 m/s,power,8.137202,15628.792819664608
1 m/s,power,8.178147,14995.182292989972
1 m/s,power,8.219993,15178.823307489944
1 m/s,power,8.262797,14580.790273507126
1 m/s,power,8.304632,14393.170950141599
1 m/s,power,8.346626,14284.958837882594
1 m/s,power,8.38849,14513.467194299232
1 m/s,power,8.432287,14664.734467422177
1 m/s,power,9.01756,11666.002743013565
1 m/s,power,9.059667,11958.744499319317
1 m/s,power,9.101517,11249.978888869082
1 m/s,power,9.147556,11444.294036767842
1 m/s,power,9.185135,10543.738852987588
1 m/s,power,9.226851,10668.41656479536
1 m/s,power,9.272666,10721.588035361181
1 m/s,power,9.311436,9814.482003651543
1 m/s,power,9.352637,10152.541455221939
1 m/s,power,9.395001,9985.38712319157
1 m/s,power,9.437619,9894.307504823166
1 m/s,power,10.024899,10129.074686268237
1 m/s,power,10.067732,11389.102730241746
1 m/s,power,10.108513,11048.811022005943
1 m/s,power,10.150284,11549.658393216658
1 m/s,power,10.192266,11509.594475914431
1 m/s,power,10.234166,12011.674987278002
1 m/s,power,10.276109,12223.231855773662
1 m/s,power,10.318109,12597.963327458927
1 m/s,power,10.360195,13346.462977133679
1 m/s,power,10.401926,14382.786273876145
1 m/s,power,10.443904,15455.256969717457
1 m/s,power,11.030283,22102.630092366835
1 m/s,power,11.07218,21398.257148655823
1 m/s,power,11.118054,22478.065619621277
1 m/s,power,11.156923,22461.02139262594
1 m/s,power,11.198067,21480.246390579414
1 m/s,power,11.240503,21153.959440256094
1 m/s,power,11.282463,21824.41513534784
1 m/s,power,11.335815,21578.20245062132
1 m/s,power,11.365926,20879.708451029677
1 m/s,power,11.407656,20406.18122040476
1 m/s,power,11.450124,19493.43656208417
1 m/s,power,11.995857,17978.201522955518
1 m/s,power,12.037932,19412.875109060995
1 m/s,power,12.081158,19220.79561308532
1 m/s,power,12.121189,20509.374636980036
1 m/s,power,12.163289,21788.98037999943
1 m/s,power,12.217252,21813.475674454083
1 m/s,power,12.246701,22479.35624078234
1 m/s,power,12.288376,24171.77204923131
1 m/s,power,12.331323,25315.32962455753
1 m/s,power,12.37327,26361.617875236716
1 m/s,power,12.425268,26315.745856805956
1 m/s,power,13.002425,29353.96617154145
1 m/s,power,13.044376,29607.413075106717
1 m/s,power,13.086463,29056.935850154605
1 m/s,power,13.129365,29150.522808347712
1 m/s,power,13.172628,29698.64773015768
1 m/s,power,13.21169,28400.650151008867
1 m/s,power,13.253614,28219.933043861034
1 m/s,power,13.295586,28116.638792714893
1 m/s,power,13.33801,28130.315639892848
1 m/s,power,13.379832,27977.216534172945
1 m/s,power,13.421743,28796.539549049987
1 m/s,power,14.008254,35839.01540221215
1 m/s,power,14.050013,35597.619822117325
1 m/s,power,14.092475,37337.92506286336
1 m/s,power,14.13477,38214.17366632439
1 m/s,power,14.176712,38029.85671811031
1 m/s,power,14.218625,38730.07075903683
1 m/s,power,14.263016,39891.0974780088
1 m/s,power,14.305568,40124.58006010779
1 m/s,power,14.343643,41654.834485327156
1 m/s,power,14.385567,41781.80452062836
1 m/s,power,14.433209,41359.23003393559
1 m/s,power,15.01471,38315.38658293819
1 m/s,power,15.056724,38339.19567492255
1 m/s,power,15.098714,38083.8462343288
1 m/s,power,15.140604,38698.93086378485
1 m/s,power,15.182586,38206.02000994085
1 m/s,power,15.22441,38794.82362377744
1 m/s,power,15.266505,39123.694367991375
1 m/s,power,15.308354,40245.43248618407
1 m/s,power,15.350306,41121.20583105511
1 m/s,power,15.392316,42129.14531532772
1 m/s,power,15.434345,41436.074259031826
1 m/s,power,16.021582,49228.4421853871
1 m/s,power,16.063226,48196.457888521225
1 m/s,power,16.105208,48739.74331077257
1 m/s,power,16.147161,47225.72699281611
1 m/s,power,16.189133,48337.0351283568
1 m/s,power,16.231095,46620.29637400431
1 m/s,power,16.274276,47197.586304810124
1 m/s,power,16.314898,46031.13964481001
1 m/s,power,16.356829,45460.22949788089
1 m/s,power,16.398733,45427.9230980242
1 m/s,power,16.440764,44593.964255266656
1 m/s,power,17.028115,48457.3735359233
1 m/s,power,17.071292,48454.46357148122
1 m/s,power,17.111812,50918.93630075161
1 m/s,power,17.153727,51210.09866227559
1 m/s,power,17.200891,50036.78890576413
1 m/s,power,17.238701,50924.8825820934
1 m/s,power,17.279633,50642.329429045814
1 m/s,power,17.321519,51098.447177972055
1 m/s,power,17.363517,52076.89427183614
1 m/s,power,17.405485,51897.49108579335
1 m/s,power,17.447369,52094.03360270732
1 m/s,power,17.992646,46944.58303148512
1 m/s,power,18.034571,46497.8065074042
1 m/s,power,18.076516,46839.52700444359
1 m/s,power,18.118614,47065.47062337739
1 m/s,power,18.160451,46508.27200617112
1 m/s,power,18.20793,46082.78405218157
1 m/s,power,18.244447,45645.12426316747
1 m/s,power,18.286316,45786.99165701979
1 m/s,power,18.330908,45168.199078555255
1 m/s,power,18.370545,46510.21393199563
1 m/s,power,18.412692,45121.60706357875
1 m/s,power,18.999289,52504.34225852182
1 m/s,power,19.041209,52163.64904797209
1 m/s,power,19.083184,53138.59637777422
1 m/s,power,19.125132,53535.590255455296
1 m/s,power,19.16704,53064.069284215286
1 m/s,power,19.208937,52402.23755718833
1 m/s,power,19.252297,51665.77607081887
1 m/s,power,19.292745,51870.207595497435
1 m/s,power,19.334735,51918.303140607364
1 m/s,power,19.37669,51153.034875752965
1 m/s,power,19.41882,50678.463275833456
1 m/s,power,20.005836,43575.45378994922
1 m/s,power,20.047861,44646.34570712366
1 m/s,power,20.089757,44844.15111249181
1 m/s,power,20.131726,45788.55564439656
1 m/s,power,20.17768,46054.617596935925
1 m/s,power,20.217628,46253.29788242131
1 m/s,power,20.257544,46865.54265129126
1 m/s,power,20.299546,47319.181364431905
1 m/s,power,20.341492,47231.983284634574
1 m/s,power,20.383386,49285.24192899939
1 m/s,power,20.425335,48464.844052158056
1 m/s,power,21.0126,41162.96211401701
1 m/s,power,21.05456,39481.469096273504
1 m/s,power,21.096659,39200.522062850134
1 m/s,power,21.142432,38152.22621289615
1 m/s,power,21.182181,38211.63216875197
1 m/s,power,21.22435,37893.20258304911
1 m/s,power,21.264361,36832.03640853978
1 m/s,power,21.30642,37176.32914907011
1 m/s,power,21.348518,37170.6515546876
1 m/s,power,21.39033,35969.84765049749
1 m/s,power,21.432221,37174.18329970411
1 m/s,power,22.019224,39582.27634939658
1 m/s,power,22.061203,39895.08457191186
1 m/s,power,22.103107,39794.8172002335
1 m/s,power,22.145027,39675.37116398535
1 m/s,power,22.187169,39268.69736826013
1 m/s,power,22.229401,38275.25388550675
1 m/s,power,22.270827,37409.18984688121
1 m/s,power,22.312759,36895.72441354147
1 m/s,power,22.354731,35808.209673202036
1 m/s,power,22.396654,34891.25788790081
1 m/s,power,22.438789,33951.09201483805
1 m/s,power,23.025905,29624.953940892465
1 m/s,power,23.069095,30077.13764639182
1 m/s,power,23.109741,31345.00151539317
1 m/s,power,23.151678,31150.037255194417
1 m/s,power,23.193622,31937.73813218463
1 m/s,power,23.235579,31963.94820731632
1 m/s,power,23.277578,32269.693227547115
1 m/s,power,23.319423,31990.261143041644
1 m/s,power,23.361303,32512.80020238183
1 m/s,power,23.403334,32506.842864233986
1 m/s,power,23.44534,31996.095074243043
1 m/s,power,23.990566,24295.838676612915
1 m/s,power,24.032439,22869.21085214792
1 m/s,power,24.074472,22320.30488143027
1 m/s,power,24.116359,22042.014358946417
1 m/s,power,24.158256,22103.335675865757
1 m/s,power,24.200253,22311.07281149878
1 m/s,power,24.245292,21354.959143018747
1 m/s,power,24.284165,22083.88564089209
1 m/s,power,24.326084,21362.487963718086
1 m/s,power,24.369556,21890.502141339744
1 m/s,power,24.409923,22550.859141061563
1 m/s,power,24.997207,25914.81201938382
1 m/s,power,25.039047,25468.842219464943
1 m/s,power,25.081067,24711.373272240457
1 m/s,power,25.122887,23983.2043313649
1 m/s,power,25.164834,23073.063017293563
1 m/s,power,25.206826,22256.117046780644
1 m/s,power,25.248716,21271.665496617796
1 m/s,power,25.290738,19864.492064988724
1 m/s,power,25.332693,18838.446857424315
1 m/s,power,25.374688,17761.165558600034
1 m/s,power,25.41659,17647.65916488643
1 m/s,power,26.003766,20715.00540670941
1 m/s,power,26.045779,20858.042333833728
1 m/s,power,26.087708,20844.58116633673
1 m/s,power,26.130967,21428.001143363796
1 m/s,power,26.171539,21281.886781956153
1 m/s,power,26.213486,20967.60904347465
1 m/s,power,26.255381,20663.101509695975
1 m/s,power,26.302707,20884.61656339422
1 m/s,power,26.339378,20264.014261739947
1 m/s,power,26.381278,19326.675994593585
1 m/s,power,26.423218,18965.486257937075
1 m/s,power,27.010451,11511.387448956793
1 m/s,power,27.052406,12844.962319913591
1 m/s,power,27.094304,13379.648575355035
1 m/s,power,27.136243,14308.288856463585
1 m/s,power,27.178251,14708.423844858427
1 m/s,power,27.220332,15797.594405478325
1 m/s,power,27.26211,16000.481024019247
1 m/s,power,27.304067,16359.689025161817
1 m/s,power,27.346029,16861.726661288278
1 m/s,power,27.387797,16564.729427310307
1 m/s,power,27.430866,16981.5462782398
1 m/s,power,28.018534,9323.326123224479
1 m/s,power,28.060488,9323.08157209836
1 m/s,power,28.106974,9010.292170623547
1 m/s,power,28.147014,7645.813560374069
1 m/s,power,28.190592,8796.696027486683
1 m/s,power,28.226939,8336.872854973859
1 m/s,power,28.274729,8329.286223920992
1 m/s,power,28.316609,8899.137598666513
1 m/s,power,28.352774,9197.089593996572
1 m/s,power,28.394774,10620.722433055107
1 m/s,power,28.436572,10628.241623147263
1 m/s,power,29.02377,12172.495307043664
1 m/s,power,29.065476,11260.889884906965
1 m/s,power,29.111493,11311.025594525016
1 m/s,power,29.151648,10129.394157598963
1 m/s,power,29.191494,9470.223651002123
1 m/s,power,29.243399,9465.105282034638
1 m/s,power,29.275327,7736.891494650807
1 m/s,power,29.31796,7026.8709963966185
1 m/s,power,29.359262,6857.81488522401
1 m/s,power,29.402322,5832.072873344434
1 m/s,power,29.443133,5459.540273686054
1 m/s,power,30.030591,10843.95472141045
1 m/s,power,30.072412,11505.277397785765
1 m/s,power,30.114235,11579.25109840874
1 m/s,power,30.156294,10739.732073008152
1 m/s,power,30.198107,11842.143809293992
1 m/s,power,30.239814,10165.341951946328
1 m/s,power,30.282041,9191.180337693304
1 m/s,power,30.323887,8160.226038535942
1 m/s,power,30.373091,7778.822661560038
1 m/s,power,30.408549,7336.001226826506
1 m/s,power,30.994982,6080.814830267404
1 m/s,power,31.037434,7894.777134283146
1 m/s,power,31.07925,7606.45811136826
1 m/s,power,31.131064,8001.3664458016165
1 m/s,power,31.163334,8024.6647905068285
1 m/s,power,31.204928,7903.510738905843
1 m/s,power,31.247329,7704.2679730134
1 m/s,power,31.289643,8430.363515293988
1 m/s,power,31.331592,8909.525352116128
1 m/s,power,31.373599,8269.507421848051
1 m/s,power,31.415491,8020.22443576238
1 m/s,power,32.002155,1455.6665140065566
1 m/s,power,32.043936,1616.5187904877569
1 m/s,power,32.086119,1625.3030486650791
1 m/s,power,32.140401,3219.3069129860855
1 m/s,power,32.169713,3618.2604936626662
1 m/s,power,32.22101,4690.499546956593
1 m/s,power,32.253559,5069.469104354025
1 m/s,power,32.295158,4359.514881268327
1 m/s,power,32.337917,5661.098126688849
1 m/s,power,32.3792,6094.921820663495
1 m/s,power,32.421157,7100.195631107639
1 m/s,power,33.016056,3430.670196914883
1 m/s,power,33.050497,2518.6839817650803
1 m/s,power,33.092453,2419.85330133874
1 m/s,power,33.134749,1980.2949275297353
1 m/s,power,33.177177,2754.025780561976
1 m/s,power,33.224118,2751.409275262406
1 m/s,power,33.259901,2761.5220440909034
1 m/s,power,33.308382,2433.3031048350717
1 m/s,power,33.34396,3676.9695402600223
1 m/s,power,33.386013,2957.980392091875
1 m/s,power,33.433881,4400.541898448417
1 m/s,power,34.016489,4979.386006326483
1 m/s,power,34.05746,4466.924893033237
1 m/s,power,34.099054,5168.926871218048
1 m/s,power,34.141757,3716.5259315656604
1 m/s,power,34.190693,3810.6630656619323
1 m/s,power,34.225461,3737.0582013128987
1 m/s,power,34.266779,4308.060468470701
1 m/s,power,34.308793,4535.4995314739035
1 m/s,power,34.350959,4329.520181267204
1 m/s,power,34.393078,4496.628625981914
1 m/s,power,34.434973,3367.6289878785637
1 m/s,power,35.022317,2004.802733437881
1 m/s,power,35.064209,2611.0614699772964
1 m/s,power,35.106218,2742.2829905026215
1 m/s,power,35.148182,2389.644743471297
1 m/s,power,35.190091,2626.507376726743
1 m/s,power,35.232156,2800.35890556907
1 m/s,power,35.27399,2606.2956470822724
1 m/s,power,35.315949,2783.4857642890865
1 m/s,power,35.357294,2620.748366402238
1 m/s,power,35.398869,2006.7710382602197
1 m/s,power,35.440906,2440.6706045675232
1 m/s,power,36.03219,3978.3828372845164
1 m/s,power,36.070106,4600.580832894907
1 m/s,power,36.117486,4676.437960670493
1 m/s,power,36.154078,4592.400788258795
1 m/s,power,36.196069,4054.349886233303
1 m/s,power,36.238774,4353.445761692685
1 m/s,power,36.279794,5229.676280612405
1 m/s,power,36.321768,4720.481543232639
1 m/s,power,36.364026,4140.5700090688
1 m/s,power,36.405705,5122.591629243932
1 m/s,power,36.993484,4690.599322048303
1 m/s,power,37.034754,4875.8228023585925
1 m/s,power,37.076775,5981.371498243526
1 m/s,power,37.119994,5090.855821961569
1 m/s,power,37.160821,5017.959744756827
1 m/s,power,37.202721,3925.245724792271
1 m/s,power,37.244651,4499.079127999417
1 m/s,power,37.28649,4981.1695413828265
1 m/s,power,37.333861,4641.551464758309
1 m/s,power,37.370369,5039.353629186981
1 m/s,power,37.418917,4674.1501901415195
1 m/s,power,38.010856,2558.520080046276
1 m/s,power,38.042188,3147.3787506431445
1 m/s,power,38.083426,2656.250176470582
1 m/s,power,38.125513,2579.7420413677023
1 m/s,power,38.167084,2289.930129938466
1 m/s,power,38.20967,2732.709278353627
1 m/s,power,38.251546,2921.7955096139085
1 m/s,power,38.293836,1833.3537574619907
1 m/s,power,38.335576,2804.679126032067
1 m/s,power,38.37744,2542.0749398867056
1 m/s,power,38.419663,2838.244527872819
1 m/s,power,39.006844,4473.462305642018
1 m/s,power,39.049019,4933.951053668854
1 m/s,power,39.090815,4664.466743369493
1 m/s,power,39.13262,5053.491862069237
1 m/s,power,39.174882,4808.081738073928
1 m/s,power,39.231606,4618.822035974107
1 m/s,power,39.261752,4476.61311707858
1 m/s,power,39.30019,5351.101755713491
1 m/s,power,39.341879,4873.093883766247
1 m/s,power,39.384613,5092.341799211832
1 m/s,power,39.425335,4726.292627419509
1 m/s,power,40.012734,2538.206650373448
1 m/s,power,40.054704,2566.613527588445
1 m/s,power,40.09855,2473.4271770157293
1 m/s,power,40.138772,2318.486575333142
1 m/s,power,40.186172,2261.516526581223
1 m/s,power,40.226788,2733.2123956985124
1 m/s,power,40.26558,1805.5807929860132
1 m/s,power,40.30645,2484.7317762688185
1 m/s,power,40.353028,2252.0008880992923
1 m/s,power,40.390619,2657.937734409894
1 m/s,power,40.432591,3057.0974796365263
1 m/s,power,41.019381,3368.2922972925016
1 m/s,power,41.066749,4355.776050257865
1 m/s,power,41.103344,3952.8558030871804
1 m/s,power,41.146337,4297.364890255423
1 m/s,power,41.187283,4428.288721391142
1 m/s,power,41.230557,5173.284546591265
1 m/s,power,41.272575,4850.177110168246
1 m/s,power,41.313596,4632.226786330739
1 m/s,power,41.35488,4795.285288697639
1 m/s,power,41.398079,3955.6118363661512
1 m/s,power,41.438727,5053.241533906726
1 m/s,power,42.02618,4441.358013040606
1 m/s,power,42.068545,4522.010614759766
1 m/s,power,42.11003,4404.21843236686
1 m/s,power,42.152324,4258.436919809897
1 m/s,power,42.193625,4652.543497915952
1 m/s,power,42.235685,4521.80638683259
1 m/s,power,42.277883,3945.218118178005
1 m/s,power,42.32,4217.035570160631
1 m/s,power,42.361864,4421.0556431694
1 m/s,power,42.404197,4420.683205116603
1 m/s,power,42.445608,3630.090494739766
1 m/s,power,42.487155,80.23091673413684
1 m/s,power,42.529438,0.0
1 m/s,power,42.571491,0.0
1 m/s,power,42.613274,0.0
1 m/s,power,42.655491,0.0
0.1 m/s,distance,0.0,51.524943948783076
0.1 m/s,distance,0.04203,51.52396546959215
0.1 m/s,distance,0.092408,51.52268625898756
0.1 m/s,distance,0.125771,51.52170306682766
0.1 m/s,distance,0.167574,51.52047114322542
0.1 m/s,distance,0.209831,51.51946328089943
0.1 m/s,distance,0.251695,51.518516739541596
0.1 m/s,distance,0.293436,51.51751800070953
0.1 m/s,distance,0.335305,51.516444971297865
0.1 m/s,distance,0.377496,51.51536370842158
0.1 m/s,distance,0.420242,51.51426837893547
0.1 m/s,distance,1.006817,51.49175999792038
0.1 m/s,distance,1.048571,51.49001874162744
0.1 m/s,distance,1.091584,51.48821800333019
0.1 m/s,distance,1.133288,51.486461061334495
0.1 m/s,distance,1.175227,51.48469423162907
0.1 m/s,distance,1.218862,51.48294199924987
0.1 m/s,distance,1.258729,51.48134106635097
0.1 m/s,distance,1.303533,51.47966535630298
0.1 m/s,distance,1.342808,51.4782594658598
0.1 m/s,distance,1.38514,51.47675996677616
0.1 m/s,distance,1.427094,51.47532511094977
0.1 m/s,distance,2.013412,51.44488698437225
0.1 m/s,distance,2.055798,51.4423683234932
0.1 m/s,distance,2.097373,51.43981778336675
0.1 m/s,distance,2.139821,51.43714200811866
0.1 m/s,distance,2.181292,51.434475235128005
0.1 m/s,distance,2.233648,51.43072153959887
0.1 m/s,distance,2.266672,51.4283538586705
0.1 m/s,distance,2.313002,51.42544170630498
0.1 m/s,distance,2.349558,51.423217007065695
0.1 m/s,distance,2.397199,51.42046522470982
0.1 m/s,distance,2.435787,51.41837584959023
0.1 m/s,distance,3.021332,51.39457289194565
0.1 m/s,distance,3.062116,51.39315013863146
0.1 m/s,distance,3.103956,51.391583361399725
0.1 m/s,distance,3.146042,51.389958219106695
0.1 m/s,distance,3.188124,51.38836626205967
0.1 m/s,distance,3.22997,51.386857510069234
0.1 m/s,distance,3.271734,51.38535172374804
0.1 m/s,distance,3.313863,51.383418828450196
0.1 m/s,distance,3.35626,51.38143606823919
0.1 m/s,distance,3.397438,51.379897885183546
0.1 m/s,distance,3.439347,51.378668971465785
0.1 m/s,distance,4.027085,51.36626597193137
0.1 m/s,distance,4.073873,51.36548601953929
0.1 m/s,distance,4.110885,51.36480742293747
0.1 m/s,distance,4.152423,51.36404323691273
0.1 m/s,distance,4.195613,51.36317595048188
0.1 m/s,distance,4.236416,51.36227981844425
0.1 m/s,distance,4.278247,51.36131770264417
0.1 m/s,distance,4.321555,51.35974573468571
0.1 m/s,distance,4.362154,51.358272101805234
0.1 m/s,distance,4.404105,51.35692568281448
0.1 m/s,distance,4.445927,51.35566290527837
0.1 m/s,distance,5.033032,51.34026173449405
0.1 m/s,distance,5.075193,51.339161914125214
0.1 m/s,distance,5.117557,51.338322290710856
0.1 m/s,distance,5.159206,51.33749699394154
0.1 m/s,distance,5.201455,51.336637916243156
0.1 m/s,distance,5.243193,51.33577602624694
0.1 m/s,distance,5.284935,51.33489274331996
0.1 m/s,distance,5.328301,51.33390209665336
0.1 m/s,distance,5.369064,51.33297091895968
0.1 m/s,distance,5.411111,51.33192826270239
0.1 m/s,distance,5.99803,51.32501896302127
0.1 m/s,distance,6.039971,51.324904788995916
0.1 m/s,distance,6.081798,51.32475644473899
0.1 m/s,distance,6.124264,51.32441827542843
0.1 m/s,distance,6.179143,51.323979477578845
0.1 m/s,distance,6.207789,51.32373838222564
0.1 m/s,distance,6.249376,51.32338837157006
0.1 m/s,distance,6.291575,51.32299579772317
0.1 m/s,distance,6.333527,51.32254676058791
0.1 m/s,distance,6.375395,51.322096444816886
0.1 m/s,distance,6.417313,51.321129152959315
0.1 m/s,distance,7.004567,51.31000743802488
0.1 m/s,distance,7.046457,51.30892981890584
0.1 m/s,distance,7.088442,51.30775303192524
0.1 m/s,distance,7.130401,51.30636671985848
0.1 m/s,distance,7.176434,51.30486403373428
0.1 m/s,distance,7.21433,51.3041804023912
0.1 m/s,distance,7.256184,51.30342537486637
0.1 m/s,distance,7.298074,51.30275390521759
0.1 m/s,distance,7.339908,51.302153370266964
0.1 m/s,distance,7.382124,51.30156742481487
0.1 m/s,distance,7.425256,51.301073641075035
0.1 m/s,distance,8.011187,51.29036356855934
0.1 m/s,distance,8.053179,51.289334653839674
0.1 m/s,distance,8.096083,51.28830552504977
0.1 m/s,distance,8.143125,51.287202785340966
0.1 m/s,distance,8.183088,51.286240770719694
0.1 m/s,distance,8.228476,51.285031358641305
0.1 m/s,distance,8.263035,51.284110496271644
0.1 m/s,distance,8.304869,51.28315248611087
0.1 m/s,distance,8.352248,51.28214042712917
0.1 m/s,distance,8.388739,51.281433958769796
0.1 m/s,distance,8.430684,51.280764487576725
0.1 m/s,distance,9.017773,51.26639470271029
0.1 m/s,distance,9.059734,51.26524437317918
0.1 m/s,distance,9.101647,51.26426618226043
0.1 m/s,distance,9.143595,51.26338734913257
0.1 m/s,distance,9.185926,51.26256735914781
0.1 m/s,distance,9.227481,51.261956269414604
0.1 m/s,distance,9.269481,51.26133863381906
0.1 m/s,distance,9.318358,51.261493283481386
0.1 m/s,distance,9.354158,51.2616916491286
0.1 m/s,distance,9.39611,51.26204437898381
0.1 m/s,distance,9.43793,51.26251687471702
0.1 m/s,distance,10.025555,51.25961328472485
0.1 m/s,distance,10.066424,51.25847954994176
0.1 m/s,distance,10.108382,51.257261422583596
0.1 m/s,distance,10.150244,51.256031755706125
0.1 m/s,distance,10.197745,51.254677253912895
0.1 m/s,distance,10.234065,51.25367618581225
0.1 m/s,distance,10.276069,51.252505491524815
0.1 m/s,distance,10.317925,51.25071375717415
0.1 m/s,distance,10.359829,51.24891997141792
0.1 m/s,distance,10.401772,51.24761319389519
0.1 m/s,distance,10.443667,51.24659081142577
0.1 m/s,distance,11.031078,51.23277803337302
0.1 m/s,distance,11.072925,51.23204241749031
0.1 m/s,distance,11.114983,51.23169404005483
0.1 m/s,distance,11.157191,51.23136705541656
0.1 m/s,distance,11.198984,51.231160631096095
0.1 m/s,distance,11.2409,51.23104288003196
0.1 m/s,distance,11.282541,51.23089362597239
0.1 m/s,distance,11.325027,51.23058699195916
0.1 m/s,distance,11.366542,51.23028736479613
0.1 m/s,distance,11.408934,51.230102607943316
0.1 m/s,distance,11.9962,51.12782333370136
0.1 m/s,distance,12.037669,51.12676948302106
0.1 m/s,distance,12.079646,51.125747360011495
0.1 m/s,distance,12.12162,51.12510386460341
0.1 m/s,distance,12.173618,51.124306695976955
0.1 m/s,distance,12.206,51.12381184171836
0.1 m/s,distance,12.247456,51.12317842684898
0.1 m/s,distance,12.29287,51.122462445304464
0.1 m/s,distance,12.331166,51.1218293816025
0.1 m/s,distance,12.378416,51.12102196423786
0.1 m/s,distance,12.414919,51.12011783250513
0.1 m/s,distance,13.00332,51.10397577119063
0.1 m/s,distance,13.044294,51.10416935702226
0.1 m/s,distance,13.086841,51.10444264551127
0.1 m/s,distance,13.12876,51.10490136736336
0.1 m/s,distance,13.170154,51.10535434413655
0.1 m/s,distance,13.212925,51.10633452553103
0.1 m/s,distance,13.253911,51.10733971610232
0.1 m/s,distance,13.296021,51.10848132755695
0.1 m/s,distance,13.338152,51.10973504976845
0.1 m/s,distance,13.380042,51.11096154212827
0.1 m/s,distance,13.421623,51.11202597645012
0.1 m/s,distance,14.009044,51.118747378478474
0.1 m/s,distance,14.050976,51.11818189998491
